headline,url,publisher,date,stock,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
The First Week of June Is All About the May's Jobs Report,https://www.benzinga.com/news/earnings/20/06/16150870/the-first-week-of-june-is-all-about-the-mays-jobs-report,IAM Newswire,2020-06-01,GOOG,2020-06-01,70.91950225830078,71.89800262451172,70.9000015258789,71.59100341796875,71.59100341796875,24342000,0.0,0.0
The 'Real' S&P 500 And Why The Current Rally Makes Sense,https://www.benzinga.com/opinion/20/06/16147738/the-real-s-p-500-why-the-current-rally-makes-sense,Eric Mancini,2020-06-01,GOOG,2020-06-01,70.91950225830078,71.89800262451172,70.9000015258789,71.59100341796875,71.59100341796875,24342000,0.0,0.0
"UK Supply Chain Startup Beacon Raises $15M From Amazon CEO, Others",https://www.benzinga.com/news/20/06/16146470/uk-supply-chain-startup-beacon-raises-15m-from-amazon-ceo-others,Neer Varshney,2020-06-01,GOOG,2020-06-01,70.91950225830078,71.89800262451172,70.9000015258789,71.59100341796875,71.59100341796875,24342000,0.0,0.0
'DOJ has interviewed multiple Google competitors as it weighs bringing an antitrust case against $GOOGL. The focus of the case is unclear but requests for information have touched on Google's search function and ad tech...' -Tweet From FOX's Gasparino,https://www.benzinga.com/news/20/05/16140154/doj-has-interviewed-multiple-google-competitors-as-it-weighs-bringing-an-antitrust-case-against-goog,Benzinga Newsdesk,2020-05-29,GOOG,2020-05-29,70.84700012207031,71.62850189208984,70.6675033569336,71.44599914550781,71.44599914550781,36418000,0.0,0.0
"Fitbit Shares Fall To Session Low As Hearing MLEX Reporting Google's Offer Is Under Probe By Texas Attorney General, Other States",https://www.benzinga.com/m-a/20/05/16138851/fitbit-shares-fall-to-session-low-as-hearing-mlex-reporting-googles-offer-is-under-probe-by-texas-at,Benzinga Newsdesk,2020-05-29,GOOG,2020-05-29,70.84700012207031,71.62850189208984,70.6675033569336,71.44599914550781,71.44599914550781,36418000,0.0,0.0
'Google Rescinds Offers to Thousands of Contract Workers' -NY Times,https://www.benzinga.com/news/20/05/16136963/google-rescinds-offers-to-thousands-of-contract-workers-ny-times,Benzinga Newsdesk,2020-05-29,GOOG,2020-05-29,70.84700012207031,71.62850189208984,70.6675033569336,71.44599914550781,71.44599914550781,36418000,0.0,0.0
'Google Rescinds Offers to Thousands of Contract Workers' -NY Times,https://www.benzinga.com/news/20/05/16136962/google-rescinds-offers-to-thousands-of-contract-workers-ny-times,Benzinga Newsdesk,2020-05-29,GOOG,2020-05-29,70.84700012207031,71.62850189208984,70.6675033569336,71.44599914550781,71.44599914550781,36418000,0.0,0.0
Trump Signs Executive Order To End Social Media Legal Immunity For Third-Party Content,https://www.benzinga.com/government/20/05/16134674/trump-signs-executive-order-to-end-social-media-legal-immunity-for-third-party-content,Neer Varshney,2020-05-29,GOOG,2020-05-29,70.84700012207031,71.62850189208984,70.6675033569336,71.44599914550781,71.44599914550781,36418000,0.0,0.0
"Trump Says Will Host Press Event In ~20 Mins, Would Indicate Around 3:40 p.m. EDT",https://www.benzinga.com/news/20/05/16131372/trump-says-will-host-press-event-in-20-mins-would-indicate-around-3-40-p-m-edt,Benzinga Newsdesk,2020-05-28,GOOG,2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.83650207519531,33844000,0.0,0.0
"'Executive order on social media should be issued by 5pm today, says @PressSec.' -Tweet From Voice Of America's Steve Herman",https://www.benzinga.com/news/20/05/16130869/executive-order-on-social-media-should-be-issued-by-5pm-today-says-presssec-tweet-from-voice-of-amer,Benzinga Newsdesk,2020-05-28,GOOG,2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.83650207519531,33844000,0.0,0.0
'Google explores 5% stake in Vodafone Idea' -LightReading Report,https://www.benzinga.com/news/20/05/16130413/google-explores-5-stake-in-vodafone-idea-lightreading-report,Benzinga Newsdesk,2020-05-28,GOOG,2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.83650207519531,33844000,0.0,0.0
Trump's Executive Order To Expose Social Media To Lawsuits Over Content Policies,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16128213/trumps-executive-order-to-expose-social-media-to-lawsuits-over-content-policies,Elizabeth Balboa,2020-05-28,GOOG,2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.83650207519531,33844000,0.0,0.0
'This will be a Big Day for Social Media and FAIRNESS!' -Trump Tweet,https://www.benzinga.com/news/20/05/16126705/this-will-be-a-big-day-for-social-media-and-fairness-trump-tweet,Benzinga Newsdesk,2020-05-28,GOOG,2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.83650207519531,33844000,0.0,0.0
"Tech Companies Aren't 'State Actors,' Judge Dismisses Conservative Bias Lawsuit Against Facebook, Twitter, Google, Apple",https://www.benzinga.com/news/20/05/16124533/tech-companies-arent-state-actors-judge-dismisses-conservative-bias-lawsuit-against-facebook-twitter,Neer Varshney,2020-05-28,GOOG,2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.83650207519531,33844000,0.0,0.0
'Google Explores Vodafone Idea Stake as Part of India Push' -FT Article,https://www.benzinga.com/m-a/20/05/16125268/google-explores-vodafone-idea-stake-as-part-of-india-push,Charles Gross,2020-05-28,GOOG,2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.83650207519531,33844000,0.0,0.0
Arizona Alleges Consumer Fraud In Lawsuit Against Google,https://www.benzinga.com/news/20/05/16124236/arizona-alleges-consumer-fraud-in-lawsuit-against-google,Shivdeep Dhaliwal,2020-05-28,GOOG,2020-05-28,69.84300231933594,72.04199981689453,69.80000305175781,70.83650207519531,70.83650207519531,33844000,0.0,0.0
"Amazon Is Serious About Self-Driving Technology, Eyeing Multi-Billion Dollar Acquisition",https://www.benzinga.com/news/20/05/16118269/amazon-is-serious-about-self-driving-technology-eyeing-multi-billion-dollar-acquisition,FreightWaves,2020-05-27,GOOG,2020-05-27,70.86250305175781,71.08699798583984,69.56449890136719,70.89199829101562,70.89199829101562,33716000,0.0,0.0
Google Faces Antitrust Case in India Over Payments App,https://www.benzinga.com/news/20/05/16113882/google-faces-antitrust-case-in-india-over-payments-app,Charles Gross,2020-05-27,GOOG,2020-05-27,70.86250305175781,71.08699798583984,69.56449890136719,70.89199829101562,70.89199829101562,33716000,0.0,0.0
YouTube Makes Its Dedicated Children App Available On Apple TV,https://www.benzinga.com/news/20/05/16113144/youtube-makes-its-dedicated-children-app-available-on-apple-tv,Neer Varshney,2020-05-27,GOOG,2020-05-27,70.86250305175781,71.08699798583984,69.56449890136719,70.89199829101562,70.89199829101562,33716000,0.0,0.0
Amazon Looks To Double-Down On Self-Driving Tech With Zoox Acquisition: WSJ,https://www.benzinga.com/news/20/05/16112895/amazon-looks-to-double-down-on-self-driving-tech-with-zoox-acquisition-wsj,Neer Varshney,2020-05-27,GOOG,2020-05-27,70.86250305175781,71.08699798583984,69.56449890136719,70.89199829101562,70.89199829101562,33716000,0.0,0.0
"Google CEO Says Beginning July 6, Assuming External Conditions Allow, We'll Start To Open More Buildings In More Cities; Says In Sep. Timeframe, Assuming Conditions Allow, Will Further Scale Rotation Program, Building Over Time To 30% Building Capacity",https://www.benzinga.com/news/20/05/16111157/google-ceo-says-beginning-july-6-assuming-external-conditions-allow-well-start-to-open-more-building,Benzinga Newsdesk,2020-05-26,GOOG,2020-05-26,71.8635025024414,72.05000305175781,70.60649871826172,70.85099792480469,70.85099792480469,41212000,0.0,0.0
Senseonics Launches New Remote Monitoring App for Android Users in US,https://www.benzinga.com/news/20/05/16110759/senseonics-launches-new-remote-monitoring-app-for-android-users-in-us,Benzinga Newsdesk,2020-05-26,GOOG,2020-05-26,71.8635025024414,72.05000305175781,70.60649871826172,70.85099792480469,70.85099792480469,41212000,0.0,0.0
US Most-Subscribed YouTube Channel 'Cocomelon' Coming To Netflix In June,https://www.benzinga.com/news/20/05/16103113/us-most-subscribed-youtube-channel-cocomelon-coming-to-netflix-in-june,Neer Varshney,2020-05-26,GOOG,2020-05-26,71.8635025024414,72.05000305175781,70.60649871826172,70.85099792480469,70.85099792480469,41212000,0.0,0.0
'Google will stop building custom AI for Big Oil and Gas' -Electrek Report,https://www.benzinga.com/news/20/05/16095236/google-will-stop-building-custom-ai-for-big-oil-and-gas-electrek-report,Benzinga Newsdesk,2020-05-22,GOOG,2020-05-22,69.83550262451172,70.63800048828125,69.59149932861328,70.52100372314453,70.52100372314453,26188000,0.0,0.0
'Naspers and Axel Springer in Bid for eBay Classifieds Unit' -Bloomberg,https://www.benzinga.com/m-a/20/05/16094965/naspers-and-axel-springer-in-bid-for-ebay-classifieds-unit-bloomberg,Benzinga Newsdesk,2020-05-22,GOOG,2020-05-22,69.83550262451172,70.63800048828125,69.59149932861328,70.52100372314453,70.52100372314453,26188000,0.0,0.0
Medtronic Guardian™ Connect Continuous Glucose Monitoring (CGM) System for Diabetes Now Compatible with Android Devices,https://www.benzinga.com/news/20/05/16093747/medtronic-guardian-connect-continuous-glucose-monitoring-cgm-system-for-diabetes-now-compatible-with,Benzinga Newsdesk,2020-05-22,GOOG,2020-05-22,69.83550262451172,70.63800048828125,69.59149932861328,70.52100372314453,70.52100372314453,26188000,0.0,0.0
Florida Mayhem Announces University 'Overwatch' Tournament,https://www.benzinga.com/news/20/05/16088050/florida-mayhem-announces-university-overwatch-tournament,Crystal Mills,2020-05-21,GOOG,2020-05-21,70.4000015258789,70.77449798583984,69.67250061035156,70.13999938964844,70.13999938964844,27700000,0.0,0.0
Mastercard Employees Can Work From Home Until Pandemic Is Under Control,https://www.benzinga.com/fintech/20/05/16082249/mastercard-employees-can-work-from-home-until-pandemic-is-under-control,Shivdeep Dhaliwal,2020-05-21,GOOG,2020-05-21,70.4000015258789,70.77449798583984,69.67250061035156,70.13999938964844,70.13999938964844,27700000,0.0,0.0
Apple's Face ID Will Allow Mask Wearing Users To Unlock Their Phones Quickly,https://www.benzinga.com/news/20/05/16081929/apples-face-id-will-allow-mask-wearing-users-to-unlock-their-phones-quickly,Shivdeep Dhaliwal,2020-05-20,GOOG,2020-05-20,69.47899627685547,70.52100372314453,69.36250305175781,70.33599853515625,70.33599853515625,33108000,0.0,0.0
Google Lands Cloud Deal With Defense Department,https://www.benzinga.com/news/20/05/16075574/google-lands-cloud-deal-with-defense-department,Benzinga Newsdesk,2020-05-20,GOOG,2020-05-20,69.47899627685547,70.52100372314453,69.36250305175781,70.33599853515625,70.33599853515625,33108000,0.0,0.0
Dell Technologies Cloud And Google Cloud Launch Hybrid Storage Solution,https://www.benzinga.com/tech/20/05/16074087/dell-technologies-cloud-and-google-cloud-launch-hybrid-storage-solution,Benzinga Newsdesk,2020-05-20,GOOG,2020-05-20,69.47899627685547,70.52100372314453,69.36250305175781,70.33599853515625,70.33599853515625,33108000,0.0,0.0
Global Music Revenue Set To Double By 2030 Despite Pandemic Impact: Goldman Sachs Report,https://www.benzinga.com/news/20/05/16072446/global-music-revenue-set-to-double-by-2030-despite-pandemic-impact-goldman-sachs-report,Neer Varshney,2020-05-20,GOOG,2020-05-20,69.47899627685547,70.52100372314453,69.36250305175781,70.33599853515625,70.33599853515625,33108000,0.0,0.0
Google Drops Future AI Oil Extraction Projects,https://www.benzinga.com/news/20/05/16072680/google-drops-future-ai-oil-extraction-projects,Benzinga Newsdesk,2020-05-20,GOOG,2020-05-20,69.47899627685547,70.52100372314453,69.36250305175781,70.33599853515625,70.33599853515625,33108000,0.0,0.0
Spotify Scoops Up Joe Rogan And His Hugely Popular Podcast,https://www.benzinga.com/news/20/05/16068712/spotify-scoops-up-joe-rogan-and-his-hugely-popular-podcast,Jayson Derrick,2020-05-19,GOOG,2020-05-19,69.349853515625,69.5999984741211,68.67424774169922,68.67424774169922,68.67424774169922,25612000,0.0,0.0
"Here's How Much Investing $1,000 In The 2015 Fitbit IPO Would Be Worth Today",https://www.benzinga.com/general/education/20/05/16057394/heres-how-much-investing-1-000-in-the-2015-fitbit-ipo-would-be-worth-today,Wayne Duggan,2020-05-18,GOOG,2020-05-18,68.0875015258789,69.61624908447266,67.7125015258789,69.1969985961914,69.1969985961914,36448000,0.0,0.0
"'Justice Department, State Attorneys General Likely to Bring Antitrust Lawsuits Against Google' -WSJ, Citing People Familiar With Matter",https://www.benzinga.com/news/20/05/16048432/justice-department-state-attorneys-general-likely-to-bring-antitrust-lawsuits-against-google-wsj-cit,Benzinga Newsdesk,2020-05-15,GOOG,2020-05-15,67.5,68.7239990234375,66.94999694824219,68.65950012207031,68.65950012207031,34154000,0.0,0.0
13F From Appaloosa Shows Cut Stake In Alphabet From 440K To 361K Shares,https://www.benzinga.com/general/hedge-funds/20/05/16048044/13f-from-appaloosa-shows-cut-stake-in-alphabet-from-440k-to-361k-shares,Benzinga Newsdesk,2020-05-15,GOOG,2020-05-15,67.5,68.7239990234375,66.94999694824219,68.65950012207031,68.65950012207031,34154000,0.0,0.0
"Soros 13F Shows Cut Alphabet Stake From 65,750 To 32,875",https://www.benzinga.com/sec/20/05/16047912/soros-13f-shows-cut-alphabet-stake-from-65-750-to-32-875,Benzinga Newsdesk,2020-05-15,GOOG,2020-05-15,67.5,68.7239990234375,66.94999694824219,68.65950012207031,68.65950012207031,34154000,0.0,0.0
"Hedge Fund Duquesne 13F Shows Increased Stakes In Facebook, Alibaba, Netflix, Amazon, Google, Alnylman",https://www.benzinga.com/news/20/05/16046861/hedge-fund-duquesne-13f-shows-increased-stakes-in-facebook-alibaba-netflix-amazon-google-alnylman,Benzinga Newsdesk,2020-05-15,GOOG,2020-05-15,67.5,68.7239990234375,66.94999694824219,68.65950012207031,68.65950012207031,34154000,0.0,0.0
"Tiger Global Raises Stake in Alibaba to 4.5M Shares, Lower Stake in Alphabet to 30.5K Share",https://www.benzinga.com/general/hedge-funds/20/05/16045988/tiger-global-raises-stake-in-alibaba-to-4-5m-shares-lower-stake-in-alphabet-to-30-5k-share,Luke J Jacobi,2020-05-15,GOOG,2020-05-15,67.5,68.7239990234375,66.94999694824219,68.65950012207031,68.65950012207031,34154000,0.0,0.0
Quick Retreat: Impressive Thursday Turnaround Halted in Its Tracks Amid Fresh Trade Tiff,https://www.benzinga.com/news/20/05/16043881/quick-retreat-impressive-thursday-turnaround-halted-in-its-tracks-amid-fresh-trade-tiff,JJ Kinahan,2020-05-15,GOOG,2020-05-15,67.5,68.7239990234375,66.94999694824219,68.65950012207031,68.65950012207031,34154000,0.0,0.0
"The French Open Could Still Happen, Just Behind Closed Doors",https://www.benzinga.com/markets/penny-stocks/20/05/16032937/the-french-open-could-still-happen-just-behind-closed-doors,IAM Newswire,2020-05-14,GOOG,2020-05-14,66.7509994506836,67.87100219726562,66.19550323486328,67.80650329589844,67.80650329589844,32062000,0.0,0.0
2 Google Pixel Lead Members Including 'Camera Mastermind' Quit Ahead Of 4A Model Launch,https://www.benzinga.com/news/20/05/16028716/two-google-pixel-lead-members-including-camera-mastermind-quit-ahead-of-4a-model-launch,Neer Varshney,2020-05-14,GOOG,2020-05-14,66.7509994506836,67.87100219726562,66.19550323486328,67.80650329589844,67.80650329589844,32062000,0.0,0.0
"Another Fundraise, As Self-Driving Startup Waymo's Investment Hits $3B In 2020",https://www.benzinga.com/news/20/05/16026539/another-fundraise-as-self-driving-startup-waymos-investment-hits-3-billion-in-2020,FreightWaves,2020-05-13,GOOG,2020-05-13,68.85250091552734,69.27410125732422,66.41999816894531,67.46649932861328,67.46649932861328,36252000,0.0,0.0
Apple Plans To Bring Employees Back To Office Even As Tech Peers Hold Off,https://www.benzinga.com/news/20/05/16023383/apple-plans-to-bring-employees-back-to-office-even-as-tech-peers-hold-off,Shanthi Rexaline,2020-05-13,GOOG,2020-05-13,68.85250091552734,69.27410125732422,66.41999816894531,67.46649932861328,67.46649932861328,36252000,0.0,0.0
"VMWare Announces Creation Of Next-Gen SOC Alliance With Splunk, IBM Security, Google Cloud's Chronicle, Exabeam And Sumo Logic",https://www.benzinga.com/tech/20/05/16020222/vmware-announces-creation-of-next-gen-soc-alliance-with-splunk-ibm-security-google-clouds-chronicle,Benzinga Newsdesk,2020-05-13,GOOG,2020-05-13,68.85250091552734,69.27410125732422,66.41999816894531,67.46649932861328,67.46649932861328,36252000,0.0,0.0
Twitter Will Allow Employees To Work From Home For As Long As They Want,https://www.benzinga.com/news/20/05/16018357/twitter-will-allow-employees-to-work-from-home-for-as-long-as-they-want,Shivdeep Dhaliwal,2020-05-13,GOOG,2020-05-13,68.85250091552734,69.27410125732422,66.41999816894531,67.46649932861328,67.46649932861328,36252000,0.0,0.0
"Google, On April 28, Said 'We're Adding Roughly 3 Million New Users Every Day For Google Meet'",https://www.benzinga.com/news/20/05/16013531/google-on-april-28-said-were-adding-roughly-3-million-new-users-every-day-for-google-meet,Benzinga Newsdesk,2020-05-12,GOOG,2020-05-12,70.35600280761719,70.75,68.7385025024414,68.78700256347656,68.78700256347656,27812000,0.0,0.0
"Zoom Shares Ticking Lower; Google Says Have Re-Engineered Google Meet, Originally Built For Secure Business Meetings, To Make It Free And Available To All",https://www.benzinga.com/news/20/05/16013478/zoom-shares-ticking-lower-google-says-have-re-engineered-google-meet-originally-built-for-secure-bus,Benzinga Newsdesk,2020-05-12,GOOG,2020-05-12,70.35600280761719,70.75,68.7385025024414,68.78700256347656,68.78700256347656,27812000,0.0,0.0
Not Just Fun And Games: How Esports Could Offer Potential Investment Opportunities,https://www.benzinga.com/general/education/20/05/16008509/not-just-fun-and-games-how-esports-could-offer-potential-investment-opportunities,TD Ameritrade,2020-05-12,GOOG,2020-05-12,70.35600280761719,70.75,68.7385025024414,68.78700256347656,68.78700256347656,27812000,0.0,0.0
Amazon Releases AI-Based Enterprise Search Solution Kendra,https://www.benzinga.com/news/20/05/16007555/amazon-releases-ai-based-enterprise-search-solution-kendra,Shivdeep Dhaliwal,2020-05-12,GOOG,2020-05-12,70.35600280761719,70.75,68.7385025024414,68.78700256347656,68.78700256347656,27812000,0.0,0.0
"Benzinga Pro's Top 5 Stocks To Watch For Mon., May 11, 2020: SNE, CNK, MRNA, WORK, KMX",https://www.benzinga.com/pre-market-outlook/20/05/15998612/benzinga-pros-top-5-stocks-to-watch-for-mon-may-11-2020-sne-cnk-mrna-work-kmx,Benzinga Newsdesk,2020-05-11,GOOG,2020-05-11,68.91400146484375,70.82649993896484,68.85759735107422,70.16300201416016,70.16300201416016,28242000,0.0,0.0
Former Google CEO Eric Schmidt Cut Last Ties With The Company: Report,https://www.benzinga.com/news/20/05/15996955/former-google-ceo-eric-schmidt-cut-last-ties-with-the-company-report,Neer Varshney,2020-05-11,GOOG,2020-05-11,68.91400146484375,70.82649993896484,68.85759735107422,70.16300201416016,70.16300201416016,28242000,0.0,0.0
'Alphabet CEO in internal memo: Offices reopening at 10% to 15% capacity starting in June' -CNBC,https://www.benzinga.com/news/20/05/15992420/alphabet-ceo-in-internal-memo-offices-reopening-at-10-to-15-capacity-starting-in-june-cnbc,Benzinga Newsdesk,2020-05-08,GOOG,2020-05-08,69.15650177001953,69.93800354003906,68.77400207519531,69.41850280761719,69.41850280761719,27738000,0.0,0.0
Zoom Video Shares Fall To Session Low On Volume Spike As Hearing 'Google Duo will soon let you make group calls in Chrome',https://www.benzinga.com/news/20/05/15991982/zoom-video-shares-fall-to-session-low-on-volume-spike-as-hearing-google-duo-will-soon-let-you-make-g,Benzinga Newsdesk,2020-05-08,GOOG,2020-05-08,69.15650177001953,69.93800354003906,68.77400207519531,69.41850280761719,69.41850280761719,27738000,0.0,0.0
Hearing Majority Of Alphabet Staff To Work From Home Til 2021,https://www.benzinga.com/news/20/05/15990744/hearing-majority-of-alphabet-staff-to-work-from-home-til-2021,Benzinga Newsdesk,2020-05-08,GOOG,2020-05-08,69.15650177001953,69.93800354003906,68.77400207519531,69.41850280761719,69.41850280761719,27738000,0.0,0.0
"Along With Dramatic Jobs Data, Investors Scrutinize Recent Earnings From Uber, Square",https://www.benzinga.com/news/earnings/20/05/15989774/along-with-dramatic-jobs-data-investors-scrutinize-recent-earnings-from-uber-square,JJ Kinahan,2020-05-08,GOOG,2020-05-08,69.15650177001953,69.93800354003906,68.77400207519531,69.41850280761719,69.41850280761719,27738000,0.0,0.0
Google Employees To Work From Home Through 2020 With Few Exceptions,https://www.benzinga.com/news/20/05/15986438/google-employees-to-work-from-home-through-2020-with-few-exceptions,Neer Varshney,2020-05-08,GOOG,2020-05-08,69.15650177001953,69.93800354003906,68.77400207519531,69.41850280761719,69.41850280761719,27738000,0.0,0.0
"UPDATE: Lime Says Alphabet, Bain Capital Will Also Be In Investment Round With Uber",https://www.benzinga.com/news/20/05/15977507/update-lime-says-alphabet-bain-capital-will-also-be-in-investment-round-with-uber,Benzinga Newsdesk,2020-05-07,GOOG,2020-05-07,68.2969970703125,68.87999725341797,67.76349639892578,68.62799835205078,68.62799835205078,27952000,0.0,0.0
ViacomCBS And Google Announce Expanded Distribution Agreement,https://www.benzinga.com/media/20/05/15976481/viacomcbs-and-google-announce-expanded-distribution-agreement,Benzinga Newsdesk,2020-05-07,GOOG,2020-05-07,68.2969970703125,68.87999725341797,67.76349639892578,68.62799835205078,68.62799835205078,27952000,0.0,0.0
"ViacomCBS, Google Report Expanded Distribution Deal: 'Introduces 14 Additional ViacomCBS Cable Networks to YouTube TV, Including BET, Comedy Central, MTV and Nickelodeon'",https://www.benzinga.com/news/20/05/15976236/viacomcbs-google-report-expanded-distribution-deal-introduces-14-additional-viacomcbs-cable-networks,Benzinga Newsdesk,2020-05-07,GOOG,2020-05-07,68.2969970703125,68.87999725341797,67.76349639892578,68.62799835205078,68.62799835205078,27952000,0.0,0.0
"A Low-Cost, FAAMNG-Heavy ETF For May",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/15963335/a-low-cost-faamng-heavy-etf-for-may,ETF Professor,2020-05-06,GOOG,2020-05-06,68.08450317382812,68.55599975585938,67.364501953125,67.36499786376953,67.36499786376953,24308000,0.0,0.0
11 Reasons Billionaire Investor Leon Cooperman Is Worried About Long-Term Impacts Of COVID-19,https://www.benzinga.com/markets/futures/20/05/15958756/11-reasons-billionaire-investor-leon-cooperman-is-worried-about-long-term-impacts-of-covid-19,Wayne Duggan,2020-05-06,GOOG,2020-05-06,68.08450317382812,68.55599975585938,67.364501953125,67.36499786376953,67.36499786376953,24308000,0.0,0.0
"Charles Schwab Launches Fractional Shares, The Ability To Gift Stock",https://www.benzinga.com/fintech/20/05/15958437/charles-schwab-launches-fractional-shares-the-ability-to-gift-stock,Renato Capelj,2020-05-05,GOOG,2020-05-05,66.89600372314453,68.6969985961914,66.87300109863281,67.55549621582031,67.55549621582031,33030000,0.0,0.0
'A new edition of the P30 could let Huawei offer Google apps again' -SCMP,https://www.benzinga.com/news/20/05/15957311/a-new-edition-of-the-p30-could-let-huawei-offer-google-apps-again-scmp,Benzinga Newsdesk,2020-05-05,GOOG,2020-05-05,66.89600372314453,68.6969985961914,66.87300109863281,67.55549621582031,67.55549621582031,33030000,0.0,0.0
"Google Cloud, Splunk Report Strategic Partnership to Help Organizations Drive Insights From Data; Splunk Cloud Will Soon Be Available On Google Cloud",https://www.benzinga.com/news/20/05/15954846/google-cloud-splunk-report-strategic-partnership-to-help-organizations-drive-insights-from-data-splu,Benzinga Newsdesk,2020-05-05,GOOG,2020-05-05,66.89600372314453,68.6969985961914,66.87300109863281,67.55549621582031,67.55549621582031,33030000,0.0,0.0
